resp_id,worker_pre,att_covid_selfsevere,age,weight_main
6500,no,Neutral,54,0.584006349594
6501,no,Neutral,52,3.40812301785
6502,no,Strongly agree,52,0.483666973656
6503,yes,Somewhat disagree,34,0.741451975357
6504,no,Somewhat agree,44,0.278819800086
6505,no,Strongly disagree,63,0.480322330053
6507,yes,Neutral,52,2.46726188681
6508,no,Strongly agree,72,0.581358350378
6509,no,Somewhat disagree,66,1.05420786847
6510,yes,Strongly agree,41,1.02919963707
6511,no,Neutral,20,0.875502674758
6512,yes,Strongly agree,50,0.577171188383
6513,no,Strongly agree,31,1.09250696595
6514,yes,Somewhat agree,55,0.34891813517
6515,yes,Somewhat agree,32,0.550724400735
6516,yes,Somewhat disagree,49,0.614382226996
6518,yes,Somewhat disagree,25,0.286294131764
6520,yes,Somewhat agree,52,0.920541023822
6521,yes,Somewhat agree,48,4.38046729158
6522,yes,Somewhat agree,49,0.334158213962
6523,yes,Somewhat agree,65,0.391809100444
6524,yes,Somewhat agree,29,0.128430659702
6525,no,Somewhat agree,21,1.40504877602
6526,no,Strongly disagree,37,0.578187752729
6528,no,Strongly disagree,21,2.77915413573
6529,yes,Strongly disagree,22,1.65909784014
6530,yes,Strongly agree,28,0.27494840826
6531,yes,Somewhat agree,28,2.21507679434
6532,yes,Strongly agree,20,1.40215386602
6533,no,Strongly agree,26,2.94304718434
6534,yes,Strongly agree,30,0.685187702312
6535,yes,Somewhat agree,32,0.208111795786
6536,yes,Strongly agree,21,3.21366863728
6537,yes,Somewhat disagree,31,0.247131054698
6538,yes,Strongly agree,32,0.417976645636
6539,yes,Neutral,51,0.270170141187
6540,no,Neutral,55,0.622660897634
6541,no,Strongly agree,76,0.574799767403
6542,yes,Neutral,38,0.148039885361
6543,yes,Strongly agree,41,0.684106237437
6544,yes,Strongly agree,82,0.972503131337
6545,no,Neutral,73,0.541094510396
6546,no,Strongly disagree,71,0.475646019248
6547,no,Somewhat disagree,28,0.540290918506
6548,yes,Strongly disagree,57,3.15374457056
6549,yes,Somewhat disagree,33,3.71208511236
6550,yes,Neutral,21,0.748001197961
6551,no,Strongly agree,25,0.237911424084
6552,yes,Strongly agree,43,0.849002047495
6553,no,Somewhat agree,72,0.633256897195
6554,no,Neutral,46,0.357177073153
6555,no,Somewhat agree,63,4.03113804543
6556,yes,Neutral,31,1.13973297353
6557,yes,Somewhat agree,52,0.202690253843
6558,no,Somewhat agree,58,1.28246863812
6559,yes,Somewhat agree,55,0.721399626347
6560,yes,Neutral,50,0.307887374325
6561,no,Somewhat agree,73,0.0836836922941
6562,yes,Strongly agree,46,0.213280807135
6563,no,Strongly agree,82,0.162870188245
6564,no,Strongly agree,77,0.130801150724
6565,no,Somewhat agree,73,0.10500702168
6567,no,Strongly agree,73,0.0545884881492
6568,no,Somewhat agree,79,0.0836836922941
6569,no,Somewhat agree,72,0.658860483524
6570,yes,Strongly disagree,52,0.204209072852
6571,yes,Somewhat disagree,49,0.136855975671
6572,yes,Neutral,40,0.543635567411
6574,yes,Somewhat disagree,64,0.0546302822232
6575,yes,Somewhat agree,43,2.7149578549
6576,no,Somewhat disagree,49,0.730397721986
6577,yes,Strongly agree,57,0.178197259424
6578,no,Strongly agree,82,1.03277495831
6579,no,Strongly agree,77,0.126795287763
6580,no,Strongly disagree,68,0.279226404606
6581,no,Neutral,72,0.141956908118
6582,no,Neutral,73,0.0785998361752
6583,no,Strongly agree,38,0.961378118722
6584,no,Strongly agree,73,0.216231462174
6586,yes,Strongly agree,63,0.066436201161
6587,no,Strongly disagree,84,0.0902758481199
6588,no,Neutral,82,0.0740377304478
6591,no,Strongly agree,84,0.141956908118
6593,no,Strongly agree,71,0.0944184345565
6594,no,Strongly agree,62,0.321800612255
6595,yes,Strongly agree,64,0.141159949809
6596,yes,Neutral,62,0.106438581533
6597,yes,Neutral,26,0.185263736069
6598,no,Somewhat agree,81,0.0545884881492
6599,no,Neutral,69,0.578597352034
6600,yes,Strongly agree,59,0.370198542228
6601,yes,Strongly agree,47,0.604373659448
6602,yes,Neutral,53,0.0986656837154
6603,no,Somewhat agree,81,0.241562287697
6604,no,Somewhat disagree,78,0.0913256304355
6606,yes,Strongly agree,27,0.215495998142
6607,yes,Somewhat agree,63,0.0680497710046
6608,no,Somewhat agree,73,0.229001329909
6609,no,Somewhat agree,53,0.148311448046
6610,no,Strongly agree,63,0.0532176728545
6611,yes,Strongly agree,34,0.532322916496
6612,yes,Strongly disagree,27,1.01893194432
6613,no,Somewhat agree,84,0.0836836922941
6614,no,Strongly agree,47,0.652700978643
6615,yes,Somewhat disagree,39,0.567581031723
6617,yes,Neutral,57,1.79366760697
6618,yes,Somewhat agree,54,0.0440066653142
6620,no,Neutral,76,0.0463346560027
6621,yes,Strongly disagree,54,2.43678201821
6622,no,Somewhat agree,72,0.0222352432304
6623,no,Somewhat agree,74,0.475646019248
6624,no,Somewhat agree,71,0.104239917234
6626,no,Neutral,22,2.00446241103
6627,yes,Neutral,36,0.423634471315
6628,yes,Neutral,52,0.0259455622657
6629,no,Strongly disagree,60,0.229202836372
6630,no,Strongly agree,21,1.7702796627
6631,yes,Somewhat agree,48,0.379043953184
6632,no,Neutral,22,1.99443945452
6634,yes,Somewhat agree,70,0.0487546630921
6635,yes,Neutral,33,1.34204629304
6636,no,Somewhat agree,74,0.0463346560027
6637,yes,Neutral,25,0.294985560174
6638,yes,Somewhat agree,42,0.177051569985
6639,no,Somewhat agree,80,0.063099863079
6640,yes,Somewhat disagree,28,0.375424919253
6641,no,Strongly agree,78,0.204237960411
6642,yes,Neutral,77,0.323672768541
6643,yes,Neutral,59,2.22059825625
6644,yes,Somewhat disagree,39,0.164651453212
6645,no,Neutral,73,0.44291854453
6646,yes,Strongly agree,43,1.0567656719
6647,yes,Somewhat disagree,28,0.547673458734
6648,yes,Strongly agree,66,0.36368857461
6649,yes,Strongly agree,48,0.292616100763
6650,yes,Strongly disagree,73,0.64603056124
6651,yes,Somewhat agree,34,0.741669765052
6652,yes,Neutral,27,2.89892504213
6653,yes,Somewhat agree,62,0.386886391447
6654,yes,Somewhat agree,39,0.83726872565
6655,yes,Somewhat agree,26,0.0745198135474
6656,no,Somewhat disagree,42,2.19463740313
6657,yes,Strongly agree,34,0.567581031723
6658,yes,Strongly agree,19,1.81471944833
6659,no,Somewhat disagree,71,0.515283707215
6660,no,Somewhat agree,72,0.0836836922941
6661,yes,Strongly agree,70,0.69269835959
6662,yes,Strongly agree,29,0.356341815693
6663,yes,Neutral,21,0.393081043289
6664,yes,Strongly disagree,27,1.21255324008
6665,no,Neutral,69,0.14559797727
6666,yes,Somewhat agree,21,4.1671382446
6667,no,Strongly agree,85,0.0488239320345
6668,yes,Neutral,19,0.142582807025
6670,yes,Somewhat agree,51,0.973177125686
6671,no,Somewhat agree,42,0.152781015893
6672,yes,Strongly agree,40,3.33424009106
6673,yes,Strongly disagree,22,0.851244531401
6674,no,Strongly agree,44,0.0728332872508
6675,yes,Somewhat agree,18,2.79368550871
6677,no,Somewhat agree,61,2.10882290665
6678,no,Strongly agree,27,0.553828492213
6679,yes,Neutral,56,5.32746243628
6680,no,Strongly agree,33,0.990891616106
6681,yes,Strongly agree,73,1.19729523022
6682,no,Somewhat agree,50,0.193775507776
6683,no,Somewhat agree,37,2.37110932726
6684,yes,Somewhat agree,26,0.460400969462
6685,yes,Somewhat agree,55,3.00083008295
6686,yes,Somewhat agree,40,0.589534186909
6687,yes,Strongly agree,54,0.201588011726
6688,no,Somewhat agree,66,0.127335858391
6689,no,Strongly agree,31,0.317683660471
6690,yes,Neutral,29,2.63682578028
6691,yes,Somewhat agree,36,1.19163446799
6692,no,Strongly agree,72,0.0545884881492
6693,yes,Neutral,23,0.243425984879
6695,no,Somewhat agree,84,0.0723958186621
6696,yes,Somewhat agree,67,0.0472613468272
6697,no,Somewhat agree,67,0.57858160497
6698,yes,Somewhat agree,55,0.0438099891118
6699,no,Somewhat agree,65,0.475646019248
6700,yes,Somewhat agree,43,1.36555980786
6701,yes,Somewhat agree,62,0.893973913761
6702,yes,Somewhat agree,40,0.672037752337
6703,no,Somewhat disagree,83,0.0723958186621
6704,yes,Strongly agree,44,5.05468580576
6705,yes,Strongly disagree,32,1.44634038628
6706,no,Strongly agree,70,3.95523116499
6707,yes,Strongly disagree,30,3.68794716305
6708,yes,Somewhat agree,29,1.5425608028
6709,yes,Strongly disagree,55,1.29341505828
6710,no,Strongly disagree,66,0.10993057997
6711,no,Somewhat agree,64,0.10800213976
6712,no,Somewhat agree,55,0.5476411517
6713,yes,Strongly disagree,24,0.368892834981
6714,no,Strongly disagree,24,0.162606093734
6715,yes,Neutral,23,0.451810251905
6716,yes,Somewhat disagree,26,0.588903417229
6717,no,Somewhat agree,25,0.118370685973
6718,yes,Somewhat disagree,23,0.651730324477
6719,yes,Strongly agree,70,1.00168525265
6720,no,Somewhat agree,50,0.293221876079
6721,no,Somewhat agree,73,1.17657693138
6722,no,Strongly agree,29,0.164195978368
6723,no,Strongly disagree,30,0.146242295847
6724,yes,Neutral,46,0.0705309442281
6725,no,Somewhat agree,40,0.757606745433
6726,no,Somewhat agree,51,0.656434796575
6727,yes,Somewhat agree,21,0.755525936114
6728,no,Strongly disagree,59,0.399992512472
6729,no,Strongly agree,67,0.259207438294
6730,yes,Somewhat disagree,18,6.7750716003499996
6731,no,Strongly agree,51,1.0248000511
6732,yes,Somewhat agree,80,0.041192772854
6733,yes,Somewhat disagree,22,1.79498385314
6734,yes,Somewhat agree,61,0.375127098474
6735,yes,Strongly agree,22,0.121144940951
6736,no,Strongly agree,64,0.840810476576
6737,no,Somewhat agree,66,0.98503993608
6738,yes,Strongly disagree,42,0.165197218811
6739,yes,Somewhat agree,53,2.34432153277
6741,no,Strongly agree,71,0.475646019248
6742,no,Strongly agree,73,0.384886333142
6743,yes,Strongly disagree,41,1.19388308246
6744,yes,Strongly agree,43,0.345288597017
6745,no,Somewhat agree,68,0.261183934793
6746,yes,Somewhat agree,54,0.099860947947
6747,yes,Strongly agree,38,0.775683693999
6748,yes,Somewhat agree,40,1.09291646808
6749,yes,Strongly agree,43,0.880563873749
6750,yes,Strongly agree,53,0.211663649711
6751,yes,Strongly disagree,37,2.1364709592
6752,no,Somewhat agree,52,1.86450860563
6753,yes,Strongly agree,57,1.27352928081
6754,yes,Neutral,61,0.105579561958
6755,yes,Strongly agree,41,1.15064656266
6756,no,Somewhat agree,27,1.59395399084
6757,yes,Neutral,39,0.584283712498
6758,yes,Somewhat disagree,48,1.28170669402
6759,yes,Somewhat disagree,35,1.24549463087
6760,yes,Strongly agree,29,0.445165665534
6761,yes,Strongly disagree,43,0.881437867562
6762,yes,Neutral,34,0.623956124104
6763,yes,Strongly agree,27,1.00176148006
6764,yes,Strongly agree,56,0.552479347478
6765,yes,Somewhat agree,43,0.339952161877
6766,yes,Neutral,24,0.820839864603
6767,yes,Somewhat agree,53,1.82849337247
6768,yes,Strongly disagree,40,0.103611332243
6769,no,Neutral,48,0.783644647744
6770,no,Strongly agree,58,0.13125824262
6771,no,Somewhat agree,58,0.42982564341
6772,yes,Neutral,66,2.19799039764
6773,yes,Strongly agree,60,3.05457779933
6774,yes,Neutral,19,3.45374024708
6775,yes,Somewhat agree,75,1.41017011335
6776,no,Strongly agree,61,0.515283707215
6777,yes,Somewhat disagree,63,0.105579561958
6780,yes,Strongly disagree,39,1.02030880325
6781,no,Somewhat agree,81,0.475646019248
6782,no,Somewhat agree,78,0.48089095797
6783,no,Strongly disagree,72,0.985948333456
6784,no,Strongly agree,69,1.38492444983
6785,yes,Somewhat agree,59,0.615620280982
6786,no,Somewhat disagree,20,1.00427219662
6787,yes,Strongly agree,74,1.58052758072
6789,yes,Strongly agree,34,0.426222753875
6790,no,Strongly disagree,41,0.220585467133
6791,yes,Somewhat agree,56,0.122127276945
6792,no,Strongly agree,64,0.176764119985
6793,no,Somewhat disagree,46,0.643607462866
6794,yes,Strongly agree,33,1.28744311481
6795,no,Somewhat disagree,28,0.105187728651
6796,no,Neutral,50,1.38478698342
6798,no,Neutral,27,0.182108098149
6800,yes,Strongly agree,34,0.182396738195
6801,yes,Somewhat agree,32,0.0488496170881
6802,yes,Strongly agree,58,0.675051766272
6803,yes,Somewhat disagree,21,1.06189413777
6804,yes,Strongly agree,54,1.14595275404
6805,yes,Strongly disagree,26,0.916509570325
6806,no,Somewhat agree,46,0.35711972115
6807,yes,Somewhat agree,64,0.266725075791
6808,yes,Strongly disagree,42,0.199366168139
6809,no,Strongly disagree,18,2.64774016401
6810,no,Somewhat agree,53,0.504353013912
6811,yes,Somewhat agree,34,0.57595891828
6812,no,Strongly disagree,22,0.960521251078
6813,yes,Strongly agree,30,0.509453145982
6814,no,Somewhat agree,78,0.811631010057
6815,no,Neutral,79,0.7310413763
6816,yes,Neutral,24,0.101819454589
6817,yes,Strongly agree,75,0.283444040823
6818,yes,Neutral,73,0.700413519595
6819,yes,Strongly disagree,52,0.611971514366
6821,no,Somewhat agree,67,0.255728696366
6822,no,Somewhat agree,64,0.26787204898
6824,yes,Strongly agree,32,0.640535109722
6825,no,Somewhat agree,61,0.260996896526
6826,yes,Neutral,23,0.0874811286943
6827,no,Strongly agree,65,1.06720006482
6828,yes,Somewhat disagree,52,0.77301498401
6829,yes,Somewhat agree,63,0.328642268662
6830,yes,Strongly agree,31,0.354410278431
6831,no,Somewhat agree,71,0.406493590369
6832,no,Somewhat agree,75,0.107013141372
6833,yes,Somewhat agree,58,0.0707329513124
6834,no,Somewhat disagree,73,0.204370922448
6835,yes,Somewhat agree,63,0.176939229766
6836,yes,Somewhat agree,43,0.212261219365
6838,no,Somewhat disagree,61,0.063099863079
6839,yes,Strongly agree,73,0.0715930171056
6840,yes,Somewhat agree,49,0.159129205364
6841,no,Somewhat agree,68,0.0463346560027
6842,no,Strongly disagree,64,0.20263934297
6843,yes,Neutral,18,0.168056909028
6844,no,Neutral,77,0.063099863079
6845,no,Strongly agree,56,0.753949384347
6846,yes,Somewhat disagree,49,1.07155727001
6847,no,Somewhat disagree,67,0.216231462174
6849,no,Strongly agree,70,0.0513843472289
6850,no,Neutral,20,0.159800043662
6851,no,Somewhat agree,73,0.0836836922941
6852,no,Strongly agree,79,1.89360310125
6854,no,Somewhat agree,74,0.400104687602
6855,yes,Strongly disagree,42,5.79957044294
6856,yes,Somewhat disagree,30,0.282660184911
6857,yes,Neutral,67,0.0763053041523
6858,no,Strongly agree,71,0.078334098398
6859,yes,Somewhat agree,50,0.119155427408
6860,no,Strongly agree,80,0.401993524921
6861,yes,Strongly disagree,64,0.141159949809
6862,no,Somewhat agree,75,0.187328029254
6863,no,Neutral,64,0.063099863079
6864,no,Neutral,24,0.537881734194
6865,yes,Neutral,28,1.32338380053
6866,yes,Strongly agree,49,0.0707329513124
6867,yes,Strongly agree,53,0.0742297143546
6868,yes,Somewhat agree,60,0.0435472893269
6869,yes,Somewhat agree,62,0.0347414939232
6870,no,Somewhat disagree,72,0.180041245421
6871,no,Neutral,41,0.780873410009
6872,yes,Strongly agree,49,0.264504576547
6874,yes,Somewhat disagree,30,0.498147080298
6876,yes,Somewhat disagree,55,0.0528054917905
6877,yes,Somewhat agree,63,0.277701447777
6878,yes,Somewhat agree,28,0.491836229901
6879,no,Neutral,45,0.472749067967
6880,no,Strongly disagree,49,1.40210333249
6881,no,Somewhat agree,39,0.538210181661
6882,yes,Strongly disagree,22,0.629289025708
6883,no,Somewhat agree,40,0.174958621174
6884,no,Neutral,39,1.487797851
6885,yes,Strongly agree,71,0.336660183386
6886,no,Strongly agree,62,1.89360310125
6887,yes,Somewhat agree,21,0.546859318799
6888,yes,Strongly disagree,60,0.0357525906702
6889,no,Somewhat disagree,18,2.4435714689
6890,yes,Neutral,23,0.509745716881
6891,yes,Neutral,65,0.0685505511589
6892,yes,Somewhat agree,18,0.573021381098
6893,yes,Neutral,43,0.654443305987
6894,no,Strongly agree,72,0.198111941514
6895,no,Strongly agree,30,0.206423588021
6896,yes,Somewhat disagree,39,1.07181416069
6897,no,Somewhat disagree,20,2.55623535682
6898,yes,Strongly agree,37,0.353191721275
6899,no,Somewhat disagree,42,0.187003146315
6900,yes,Somewhat disagree,51,0.154736076502
6901,yes,Strongly agree,53,0.31423765208
6902,yes,Strongly agree,25,0.478473756809
6903,no,Somewhat agree,64,0.191558113407
6904,no,Strongly agree,72,0.148634683336
6905,yes,Somewhat agree,45,0.973177125686
6906,no,Somewhat agree,78,0.919052929884
6907,yes,Somewhat agree,69,0.0513114456979
6908,yes,Somewhat agree,51,0.263559271929
6909,yes,Somewhat agree,71,0.041192772854
6910,yes,Strongly agree,39,0.423776585179
6911,yes,Somewhat disagree,60,0.459505349358
6912,no,Strongly agree,67,0.134883380009
6913,yes,Somewhat disagree,39,1.39637282346
6914,no,Somewhat disagree,69,0.063099863079
6915,no,Strongly agree,75,0.0617253662085
6916,no,Strongly disagree,18,0.630192862831
6917,no,Strongly agree,65,0.71149135361
6918,no,Somewhat agree,56,0.316507817613
6919,yes,Somewhat agree,30,0.376610356089
6920,no,Somewhat disagree,19,0.174689735618
6921,yes,Somewhat agree,36,0.439283081911
6922,no,Strongly disagree,18,4.06714449012
6923,yes,Neutral,71,0.518427553894
6924,no,Somewhat agree,59,0.11179833317
6925,yes,Neutral,31,0.0976525307237
6926,no,Somewhat agree,76,0.0736013195851
6927,yes,Strongly agree,33,0.707271578441
6928,yes,Somewhat agree,40,0.237628739798
6929,no,Strongly disagree,80,0.0667065556312
6930,yes,Strongly agree,39,0.347816016233
6931,no,Somewhat disagree,24,0.638617565726
6932,yes,Strongly agree,59,0.133305270211
6933,yes,Strongly agree,44,0.135686709601
6934,yes,Neutral,70,0.129440572631
6935,no,Strongly agree,34,1.32979594652
6936,yes,Somewhat disagree,36,1.51715097828
6937,yes,Somewhat agree,27,0.193523169361
6938,no,Somewhat disagree,74,0.0349376368255
6939,yes,Somewhat agree,32,0.200902524973
6940,no,Somewhat disagree,22,0.485393034206
6941,yes,Somewhat disagree,41,0.16165445403
6942,yes,Strongly disagree,33,0.48887840876
6943,yes,Strongly agree,42,0.776700333897
6944,yes,Somewhat agree,49,0.237086716042
6945,no,Strongly agree,19,1.18136754588
6946,yes,Strongly agree,72,0.0750222361749
6947,yes,Strongly agree,44,0.383279096574
6948,no,Somewhat disagree,21,0.792967031845
6949,yes,Somewhat agree,65,0.271177153517
6950,yes,Strongly agree,26,0.980493649165
6951,no,Somewhat agree,62,4.30122528588
6952,no,Strongly disagree,70,0.280147924144
6953,yes,Strongly disagree,31,0.307919638024
6954,no,Neutral,52,0.074166652945
6955,no,Strongly agree,40,0.110926024613
6956,yes,Strongly agree,46,1.72481265365
6957,no,Somewhat agree,21,0.225635626103
6958,no,Neutral,20,0.176072672939
6959,no,Somewhat agree,21,0.302664607555
6960,yes,Strongly disagree,46,1.17423225754
6961,no,Somewhat agree,54,0.260964078584
6962,no,Somewhat disagree,29,0.816856105474
6963,no,Somewhat agree,74,0.671814088661
6964,yes,Somewhat agree,43,0.774808096714
6965,yes,Neutral,30,0.513732436012
6966,no,Strongly agree,69,0.167169089603
6967,no,Somewhat agree,52,0.64779886737
6968,no,Strongly agree,37,0.174655390969
6969,yes,Strongly disagree,50,0.71416250851
6970,yes,Strongly disagree,33,0.323575677768
6971,yes,Somewhat disagree,30,0.171675619397
6972,yes,Somewhat agree,60,0.0555785228594
6973,yes,Neutral,43,0.360107568388
6974,yes,Somewhat agree,51,0.796062055677
6975,no,Somewhat agree,72,0.347837641659
6976,yes,Somewhat disagree,51,0.474991170398
6977,no,Neutral,27,0.165002987251
6978,no,Somewhat disagree,33,1.20995797232
6979,yes,Strongly agree,42,0.938911883366
6980,yes,Somewhat agree,39,0.360107568388
6981,no,Strongly agree,72,0.22392674685
6982,yes,Somewhat disagree,32,0.0512015502162
6983,no,Strongly agree,60,0.736206231132
6984,yes,Strongly agree,35,0.515123358431
6985,yes,Neutral,49,0.0542898155268
6986,yes,Strongly agree,54,0.305864909042
6987,yes,Strongly agree,43,0.199813584873
6988,no,Somewhat disagree,24,1.95099788731
6989,yes,Somewhat agree,58,0.312073697039
6990,yes,Neutral,49,0.292620573925
6991,yes,Somewhat agree,49,1.14595275404
6992,no,Neutral,30,0.356574957853
6993,yes,Strongly disagree,58,3.4367455394
6994,yes,Strongly agree,41,2.23937637414
6995,yes,Neutral,34,2.71014023088
6996,yes,Strongly agree,25,0.366626668775
6997,yes,Neutral,25,2.24438160734
6998,yes,Somewhat agree,33,0.189476835634
